VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
1186, 25451, -21.58171, -0.7595,  131.42903,  0.92126, -0.33858, -0.17323,  1.00,  0.93701, -0.30709, -0.17323,  1.00,  0.80528,  0.84259,  1.00,  1.00,  0.67565,  0.84259,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1187, 25453, -22.19193, -2.18431,  129.67772,  0.98425, -0.00787, -0.1811,  1.00,  0.98425, -0.04724, -0.1811, -1.00,  0.80684,  0.84283,  1.00,  1.00,  0.6741,  0.84283,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1188, 25454, -21.88744, -0.72378,  129.68633,  0.92126, -0.33858, -0.17323,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84282,  1.00,  1.00,  0.67565,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1189, 25453, -22.19193, -2.18431,  129.67772,  0.98425, -0.00787, -0.1811,  1.00,  0.98425, -0.04724, -0.1811, -1.00,  0.80684,  0.84283,  1.00,  1.00,  0.6741,  0.84283,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1190, 25451, -21.58171, -0.7595,  131.42903,  0.92126, -0.33858, -0.17323,  1.00,  0.93701, -0.30709, -0.17323,  1.00,  0.80528,  0.84259,  1.00,  1.00,  0.67565,  0.84259,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1191, 25451, -21.58171, -0.7595,  131.42903,  0.92126, -0.33858, -0.17323,  1.00,  0.93701, -0.30709, -0.17323,  1.00,  0.80528,  0.84259,  1.00,  1.00,  0.67565,  0.84259,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1192, 25448, -20.9866,  0.20984,  131.44363,  0.81102, -0.55906, -0.16535,  1.00,  0.81102, -0.55906, -0.16535, -1.00,  0.80459,  0.84258,  1.00,  1.00,  0.67635,  0.84258,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1193, 25454, -21.88744, -0.72378,  129.68633,  0.92126, -0.33858, -0.17323,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84282,  1.00,  1.00,  0.67565,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1194, 25453, -22.19193, -2.18431,  129.67772,  0.98425, -0.00787, -0.1811,  1.00,  0.98425, -0.04724, -0.1811, -1.00,  0.80684,  0.84283,  1.00,  1.00,  0.6741,  0.84283,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1195, 25454, -21.88744, -0.72378,  129.68633,  0.92126, -0.33858, -0.17323,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84282,  1.00,  1.00,  0.67565,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1196, 25455, -22.30704, -2.18066,  129.08075,  0.98425, -0.00787, -0.18898,  1.00,  0.98425, -0.00787, -0.18898,  1.00,  0.80684,  0.84289,  1.00,  1.00,  0.6741,  0.84289,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1197, 25456, -21.28168,  0.27376,  129.70023,  0.8189, -0.55118, -0.15748,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84282,  1.00,  1.00,  0.67635,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1198, 25448, -20.9866,  0.20984,  131.44363,  0.81102, -0.55906, -0.16535,  1.00,  0.81102, -0.55906, -0.16535, -1.00,  0.80459,  0.84258,  1.00,  1.00,  0.67635,  0.84258,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1199, 25450, -20.67593,  1.06646,  129.71414,  0.7874, -0.59843, -0.15748,  1.00,  0.7874, -0.59843, -0.15748, -1.00,  0.80049,  0.84281,  1.00,  1.00,  0.68045,  0.84281,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1200, 25456, -21.28168,  0.27376,  129.70023,  0.8189, -0.55118, -0.15748,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84282,  1.00,  1.00,  0.67635,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1201, 25454, -21.88744, -0.72378,  129.68633,  0.92126, -0.33858, -0.17323,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84282,  1.00,  1.00,  0.67565,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1202, 25448, -20.9866,  0.20984,  131.44363,  0.81102, -0.55906, -0.16535,  1.00,  0.81102, -0.55906, -0.16535, -1.00,  0.80459,  0.84258,  1.00,  1.00,  0.67635,  0.84258,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1203, 25450, -20.67593,  1.06646,  129.71414,  0.7874, -0.59843, -0.15748,  1.00,  0.7874, -0.59843, -0.15748, -1.00,  0.80049,  0.84281,  1.00,  1.00,  0.68045,  0.84281,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1204, 25457, -20.7832,  1.09536,  129.11604,  0.7874, -0.59055, -0.17323,  1.00,  0.7874, -0.59055, -0.16535, -1.00,  0.80049,  0.84287,  1.00,  1.00,  0.68045,  0.84287,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1205, 25456, -21.28168,  0.27376,  129.70023,  0.8189, -0.55118, -0.15748,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84282,  1.00,  1.00,  0.67635,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1206, 25458, -21.99806, -0.71737,  129.08862,  0.92126, -0.34646, -0.1811,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1207, 25455, -22.30704, -2.18066,  129.08075,  0.98425, -0.00787, -0.18898,  1.00,  0.98425, -0.00787, -0.18898,  1.00,  0.80684,  0.84289,  1.00,  1.00,  0.6741,  0.84289,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1208, 25454, -21.88744, -0.72378,  129.68633,  0.92126, -0.33858, -0.17323,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84282,  1.00,  1.00,  0.67565,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1209, 25454, -21.88744, -0.72378,  129.68633,  0.92126, -0.33858, -0.17323,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84282,  1.00,  1.00,  0.67565,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1210, 25456, -21.28168,  0.27376,  129.70023,  0.8189, -0.55118, -0.15748,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84282,  1.00,  1.00,  0.67635,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1211, 25458, -21.99806, -0.71737,  129.08862,  0.92126, -0.34646, -0.1811,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1212, 25455, -22.30704, -2.18066,  129.08075,  0.98425, -0.00787, -0.18898,  1.00,  0.98425, -0.00787, -0.18898,  1.00,  0.80684,  0.84289,  1.00,  1.00,  0.6741,  0.84289,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1213, 25458, -21.99806, -0.71737,  129.08862,  0.92126, -0.34646, -0.1811,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1214, 25459, -22.52137, -2.17236,  127.98396,  0.73228,  0.00, -0.68504,  1.00,  0.98425, -0.00787, -0.18898,  1.00,  0.80683,  0.84799,  1.00,  1.00,  0.67411,  0.84799,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1215, 25460, -22.20239, -0.70315,  127.99603,  0.73228, -0.25197, -0.6378,  1.00,  0.89764, -0.40945, -0.17323, -1.00,  0.80528,  0.84799,  1.00,  1.00,  0.67565,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1216, 25459, -22.52137, -2.17236,  127.98396,  0.73228,  0.00, -0.68504,  1.00,  0.98425, -0.00787, -0.18898,  1.00,  0.80683,  0.84799,  1.00,  1.00,  0.67411,  0.84799,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1217, 25458, -21.99806, -0.71737,  129.08862,  0.92126, -0.34646, -0.1811,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1218, 25461, -21.39063,  0.29141,  129.10233,  0.8189, -0.54331, -0.16535,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.56078,  0.24706,  0.19216,  0.00,  0.00,  0.00,  0.00,  0.00
1219, 25456, -21.28168,  0.27376,  129.70023,  0.8189, -0.55118, -0.15748,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84282,  1.00,  1.00,  0.67635,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1220, 25457, -20.7832,  1.09536,  129.11604,  0.7874, -0.59055, -0.17323,  1.00,  0.7874, -0.59055, -0.16535, -1.00,  0.80049,  0.84287,  1.00,  1.00,  0.68045,  0.84287,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1221, 25461, -21.39063,  0.29141,  129.10233,  0.8189, -0.54331, -0.16535,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.56078,  0.24706,  0.19216,  0.00,  0.00,  0.00,  0.00,  0.00
1222, 25458, -21.99806, -0.71737,  129.08862,  0.92126, -0.34646, -0.1811,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1223, 25456, -21.28168,  0.27376,  129.70023,  0.8189, -0.55118, -0.15748,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84282,  1.00,  1.00,  0.67635,  0.84282,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1224, 25458, -21.99806, -0.71737,  129.08862,  0.92126, -0.34646, -0.1811,  1.00,  0.91339, -0.3622, -0.17323, -1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1225, 25461, -21.39063,  0.29141,  129.10233,  0.8189, -0.54331, -0.16535,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.56078,  0.24706,  0.19216,  0.00,  0.00,  0.00,  0.00,  0.00
1226, 25460, -22.20239, -0.70315,  127.99603,  0.73228, -0.25197, -0.6378,  1.00,  0.89764, -0.40945, -0.17323, -1.00,  0.80528,  0.84799,  1.00,  1.00,  0.67565,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1227, 25457, -20.7832,  1.09536,  129.11604,  0.7874, -0.59055, -0.17323,  1.00,  0.7874, -0.59055, -0.16535, -1.00,  0.80049,  0.84287,  1.00,  1.00,  0.68045,  0.84287,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1228, 25462, -20.98009,  1.15955,  128.02255,  0.65354, -0.51969, -0.55118,  1.00,  0.7874, -0.59055, -0.17323,  1.00,  0.80049,  0.84799,  1.00,  1.00,  0.68045,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1229, 25461, -21.39063,  0.29141,  129.10233,  0.8189, -0.54331, -0.16535,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.56078,  0.24706,  0.19216,  0.00,  0.00,  0.00,  0.00,  0.00
1230, 25463, -21.59124,  0.33062,  128.00929,  0.67717, -0.43307, -0.59843,  1.00,  0.8189, -0.54331, -0.17323, -1.00,  0.80459,  0.84799,  1.00,  1.00,  0.67635,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1231, 25460, -22.20239, -0.70315,  127.99603,  0.73228, -0.25197, -0.6378,  1.00,  0.89764, -0.40945, -0.17323, -1.00,  0.80528,  0.84799,  1.00,  1.00,  0.67565,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.51765,  0.40,  0.08235,  0.00,  0.00,  0.00,  0.00,  0.00
1232, 25461, -21.39063,  0.29141,  129.10233,  0.8189, -0.54331, -0.16535,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.56078,  0.24706,  0.19216,  0.00,  0.00,  0.00,  0.00,  0.00
1233, 25463, -21.59124,  0.33062,  128.00929,  0.67717, -0.43307, -0.59843,  1.00,  0.8189, -0.54331, -0.17323, -1.00,  0.80459,  0.84799,  1.00,  1.00,  0.67635,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.55686,  0.24706,  0.19608,  0.00,  0.00,  0.00,  0.00,  0.00
1234, 25461, -21.39063,  0.29141,  129.10233,  0.8189, -0.54331, -0.16535,  1.00,  0.8189, -0.55118, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 4, 0, 0, 0, 0, 0,  0.56078,  0.24706,  0.19216,  0.00,  0.00,  0.00,  0.00,  0.00
1235, 25462, -20.98009,  1.15955,  128.02255,  0.65354, -0.51969, -0.55118,  1.00,  0.7874, -0.59055, -0.17323,  1.00,  0.80049,  0.84799,  1.00,  1.00,  0.68045,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 4, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1236, 25464, -21.31494, -5.57663,  128.02386,  0.74016,  0.38583, -0.55118,  1.00,  0.88976,  0.4252, -0.15748, -1.00,  0.80049,  0.84799,  1.00,  1.00,  0.68045,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1237, 25465, -21.13536, -5.55027,  129.12163,  0.88976,  0.4252, -0.15748,  1.00,  0.88976,  0.4252, -0.15748,  1.00,  0.80049,  0.84287,  1.00,  1.00,  0.68045,  0.84287,  0.49804,  1.00,  1.00,  0.00, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1238, 25466, -21.78499, -4.60929,  128.00114,  0.73228,  0.33071, -0.59055,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84799,  1.00,  1.00,  0.67635,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
1239, 25467, -21.59304, -4.59713,  129.09636,  0.89764,  0.40945, -0.16535,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.54902,  0.24706,  0.20392,  0.00,  0.00,  0.00,  0.00,  0.00
1240, 25466, -21.78499, -4.60929,  128.00114,  0.73228,  0.33071, -0.59055,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84799,  1.00,  1.00,  0.67635,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
1241, 25465, -21.13536, -5.55027,  129.12163,  0.88976,  0.4252, -0.15748,  1.00,  0.88976,  0.4252, -0.15748,  1.00,  0.80049,  0.84287,  1.00,  1.00,  0.68045,  0.84287,  0.49804,  1.00,  1.00,  0.00, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1242, 25465, -21.13536, -5.55027,  129.12163,  0.88976,  0.4252, -0.15748,  1.00,  0.88976,  0.4252, -0.15748,  1.00,  0.80049,  0.84287,  1.00,  1.00,  0.68045,  0.84287,  0.49804,  1.00,  1.00,  0.00, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1243, 25468, -21.03588, -5.5384,  129.72166,  0.89764,  0.4252, -0.14961,  1.00,  0.89764,  0.4252, -0.14961,  1.00,  0.80049,  0.84281,  1.00,  1.00,  0.68045,  0.84281,  0.49804,  1.00,  1.00,  0.00, 5, 6, 0, 0, 0, 0, 0, 0,  0.62353,  0.37647,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1244, 25467, -21.59304, -4.59713,  129.09636,  0.89764,  0.40945, -0.16535,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.54902,  0.24706,  0.20392,  0.00,  0.00,  0.00,  0.00,  0.00
1245, 25467, -21.59304, -4.59713,  129.09636,  0.89764,  0.40945, -0.16535,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84288,  1.00,  1.00,  0.67635,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.54902,  0.24706,  0.20392,  0.00,  0.00,  0.00,  0.00,  0.00
1246, 25469, -22.01565, -3.64398,  129.07085,  0.94488,  0.28346, -0.17323,  1.00,  0.93701,  0.29921, -0.17323,  1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.49804,  0.40,  0.10196,  0.00,  0.00,  0.00,  0.00,  0.00
1247, 25466, -21.78499, -4.60929,  128.00114,  0.73228,  0.33071, -0.59055,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84799,  1.00,  1.00,  0.67635,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
1248, 25470, -22.21998, -3.64195,  127.97817,  0.76378,  0.2126, -0.61417,  1.00,  0.93701,  0.29921, -0.17323,  1.00,  0.80528,  0.84799,  1.00,  1.00,  0.67565,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.49804,  0.40,  0.10196,  0.00,  0.00,  0.00,  0.00,  0.00
1249, 25466, -21.78499, -4.60929,  128.00114,  0.73228,  0.33071, -0.59055,  1.00,  0.89764,  0.40945, -0.16535, -1.00,  0.80459,  0.84799,  1.00,  1.00,  0.67635,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
1250, 25469, -22.01565, -3.64398,  129.07085,  0.94488,  0.28346, -0.17323,  1.00,  0.93701,  0.29921, -0.17323,  1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.49804,  0.40,  0.10196,  0.00,  0.00,  0.00,  0.00,  0.00
1251, 25470, -22.21998, -3.64195,  127.97817,  0.76378,  0.2126, -0.61417,  1.00,  0.93701,  0.29921, -0.17323,  1.00,  0.80528,  0.84799,  1.00,  1.00,  0.67565,  0.84799,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.49804,  0.40,  0.10196,  0.00,  0.00,  0.00,  0.00,  0.00
1252, 25469, -22.01565, -3.64398,  129.07085,  0.94488,  0.28346, -0.17323,  1.00,  0.93701,  0.29921, -0.17323,  1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.49804,  0.40,  0.10196,  0.00,  0.00,  0.00,  0.00,  0.00
1253, 25471, -22.52137, -2.17236,  127.98396,  0.73228,  0.00, -0.68504,  1.00,  0.98425, -0.00787, -0.18898, -1.00,  0.80683,  0.84799,  1.00,  1.00,  0.67411,  0.84799,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1254, 25471, -22.52137, -2.17236,  127.98396,  0.73228,  0.00, -0.68504,  1.00,  0.98425, -0.00787, -0.18898, -1.00,  0.80683,  0.84799,  1.00,  1.00,  0.67411,  0.84799,  0.49804,  1.00,  1.00,  0.00, 7, 5, 0, 0, 0, 0, 0, 0,  0.50588,  0.49412,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1255, 25469, -22.01565, -3.64398,  129.07085,  0.94488,  0.28346, -0.17323,  1.00,  0.93701,  0.29921, -0.17323,  1.00,  0.80528,  0.84288,  1.00,  1.00,  0.67565,  0.84288,  0.49804,  1.00,  1.00,  0.00, 5, 7, 6, 0, 0, 0, 0, 0,  0.49804,  0.40,  0.10196,  0.00,  0.00,  0.00,  0.00,  0.00
