VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
7928, 2018,  18.07268, -5.47811,  74.73962,  0.68504, -0.70866, -0.18898,  1.00,  0.87402, -0.48819, -0.02362,  1.00,  0.25738,  0.76183,  1.00,  1.00,  0.25738,  0.76183,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7929, 2018,  18.07268, -5.47811,  74.73962,  0.68504, -0.70866, -0.18898,  1.00,  0.87402, -0.48819, -0.02362,  1.00,  0.25738,  0.76183,  1.00,  1.00,  0.25738,  0.76183,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7930, 2016,  18.14761, -6.03725,  77.69482,  0.71654, -0.68504, -0.11811,  1.00,  0.85827, -0.51181, -0.03937,  1.00,  0.25665,  0.75243,  1.00,  1.00,  0.25665,  0.75243,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7931, 2014,  19.11325, -4.73147,  74.69692,  0.81102, -0.55906, -0.14961,  1.00,  0.92126, -0.3937, -0.02362,  1.00,  0.26303,  0.76174,  1.00,  1.00,  0.26303,  0.76174,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75294,  0.24706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7932, 2019,  16.28816, -6.61612,  71.80627,  0.53543, -0.8189, -0.2126,  1.00,  0.77953, -0.62992, -0.01575,  1.00,  0.25001,  0.77365,  1.00,  1.00,  0.25001,  0.77365,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74902,  0.13333,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7933, 2018,  18.07268, -5.47811,  74.73962,  0.68504, -0.70866, -0.18898,  1.00,  0.87402, -0.48819, -0.02362,  1.00,  0.25738,  0.76183,  1.00,  1.00,  0.25738,  0.76183,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7934, 2015,  17.82979, -4.76107,  71.76411,  0.67717, -0.70079, -0.22047,  1.00,  0.88976, -0.45669, -0.01575,  1.00,  0.25866,  0.77365,  1.00,  1.00,  0.25866,  0.77365,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74902,  0.12941,  0.12157,  0.00,  0.00,  0.00,  0.00,  0.00
7935, 2017,  18.15424, -6.05949,  78.16453,  0.74016, -0.66142, -0.12598,  1.00,  0.85827, -0.51181, -0.03937,  1.00,  0.25638,  0.75022,  1.00,  1.00,  0.25638,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7936, 2016,  18.14761, -6.03725,  77.69482,  0.71654, -0.68504, -0.11811,  1.00,  0.85827, -0.51181, -0.03937,  1.00,  0.25665,  0.75243,  1.00,  1.00,  0.25665,  0.75243,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7937, 2020,  16.72256, -7.63958,  78.1553,  0.54331, -0.82677, -0.12598,  1.00,  0.72441, -0.68504, -0.03937,  1.00,  0.24998,  0.75022,  1.00,  1.00,  0.24998,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7938, 2021,  16.57269, -7.18311,  74.81184,  0.53543, -0.82677, -0.18898,  1.00,  0.75591, -0.65354, -0.02362,  1.00,  0.25003,  0.76195,  1.00,  1.00,  0.25003,  0.76195,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7939, 2018,  18.07268, -5.47811,  74.73962,  0.68504, -0.70866, -0.18898,  1.00,  0.87402, -0.48819, -0.02362,  1.00,  0.25738,  0.76183,  1.00,  1.00,  0.25738,  0.76183,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7940, 2019,  16.28816, -6.61612,  71.80627,  0.53543, -0.8189, -0.2126,  1.00,  0.77953, -0.62992, -0.01575,  1.00,  0.25001,  0.77365,  1.00,  1.00,  0.25001,  0.77365,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74902,  0.13333,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7941, 2021,  16.57269, -7.18311,  74.81184,  0.53543, -0.82677, -0.18898,  1.00,  0.75591, -0.65354, -0.02362,  1.00,  0.25003,  0.76195,  1.00,  1.00,  0.25003,  0.76195,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7942, 2016,  18.14761, -6.03725,  77.69482,  0.71654, -0.68504, -0.11811,  1.00,  0.85827, -0.51181, -0.03937,  1.00,  0.25665,  0.75243,  1.00,  1.00,  0.25665,  0.75243,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7943, 2018,  18.07268, -5.47811,  74.73962,  0.68504, -0.70866, -0.18898,  1.00,  0.87402, -0.48819, -0.02362,  1.00,  0.25738,  0.76183,  1.00,  1.00,  0.25738,  0.76183,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7944, 2019,  16.28816, -6.61612,  71.80627,  0.53543, -0.8189, -0.2126,  1.00,  0.77953, -0.62992, -0.01575,  1.00,  0.25001,  0.77365,  1.00,  1.00,  0.25001,  0.77365,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74902,  0.13333,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7945, 2022,  12.50408, -8.28278,  71.84415,  0.23622, -0.94488, -0.22835,  1.00,  0.19685, -0.97638, -0.01575, -1.00,  0.23613,  0.77338,  1.00,  1.00,  0.23613,  0.77338,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.7451,  0.14118,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
7946, 2021,  16.57269, -7.18311,  74.81184,  0.53543, -0.82677, -0.18898,  1.00,  0.75591, -0.65354, -0.02362,  1.00,  0.25003,  0.76195,  1.00,  1.00,  0.25003,  0.76195,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7947, 2020,  16.72256, -7.63958,  78.1553,  0.54331, -0.82677, -0.12598,  1.00,  0.72441, -0.68504, -0.03937,  1.00,  0.24998,  0.75022,  1.00,  1.00,  0.24998,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7948, 2016,  18.14761, -6.03725,  77.69482,  0.71654, -0.68504, -0.11811,  1.00,  0.85827, -0.51181, -0.03937,  1.00,  0.25665,  0.75243,  1.00,  1.00,  0.25665,  0.75243,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7949, 2023,  16.74803, -7.692,  77.69772,  0.54331, -0.82677, -0.14173,  1.00,  0.72441, -0.69291, -0.03937,  1.00,  0.24999,  0.75245,  1.00,  1.00,  0.24999,  0.75245,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7950, 2023,  16.74803, -7.692,  77.69772,  0.54331, -0.82677, -0.14173,  1.00,  0.72441, -0.69291, -0.03937,  1.00,  0.24999,  0.75245,  1.00,  1.00,  0.24999,  0.75245,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7951, 2016,  18.14761, -6.03725,  77.69482,  0.71654, -0.68504, -0.11811,  1.00,  0.85827, -0.51181, -0.03937,  1.00,  0.25665,  0.75243,  1.00,  1.00,  0.25665,  0.75243,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7952, 2021,  16.57269, -7.18311,  74.81184,  0.53543, -0.82677, -0.18898,  1.00,  0.75591, -0.65354, -0.02362,  1.00,  0.25003,  0.76195,  1.00,  1.00,  0.25003,  0.76195,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7953, 2020,  16.72256, -7.63958,  78.1553,  0.54331, -0.82677, -0.12598,  1.00,  0.72441, -0.68504, -0.03937,  1.00,  0.24998,  0.75022,  1.00,  1.00,  0.24998,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7954, 2023,  16.74803, -7.692,  77.69772,  0.54331, -0.82677, -0.14173,  1.00,  0.72441, -0.69291, -0.03937,  1.00,  0.24999,  0.75245,  1.00,  1.00,  0.24999,  0.75245,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7955, 2024,  12.91391, -9.44593,  78.07731,  0.24409, -0.96063, -0.14173,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.75022,  1.00,  1.00,  0.23613,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7956, 2025,  12.71211, -8.94139,  74.70828,  0.23622, -0.94488, -0.2126,  1.00,  0.20472, -0.97638, -0.02362, -1.00,  0.23613,  0.7622,  1.00,  1.00,  0.23613,  0.7622,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 31, 0, 0, 0, 0, 0,  0.75294,  0.23922,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
7957, 2021,  16.57269, -7.18311,  74.81184,  0.53543, -0.82677, -0.18898,  1.00,  0.75591, -0.65354, -0.02362,  1.00,  0.25003,  0.76195,  1.00,  1.00,  0.25003,  0.76195,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7958, 2022,  12.50408, -8.28278,  71.84415,  0.23622, -0.94488, -0.22835,  1.00,  0.19685, -0.97638, -0.01575, -1.00,  0.23613,  0.77338,  1.00,  1.00,  0.23613,  0.77338,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.7451,  0.14118,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
7959, 2025,  12.71211, -8.94139,  74.70828,  0.23622, -0.94488, -0.2126,  1.00,  0.20472, -0.97638, -0.02362, -1.00,  0.23613,  0.7622,  1.00,  1.00,  0.23613,  0.7622,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 31, 0, 0, 0, 0, 0,  0.75294,  0.23922,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
7960, 2023,  16.74803, -7.692,  77.69772,  0.54331, -0.82677, -0.14173,  1.00,  0.72441, -0.69291, -0.03937,  1.00,  0.24999,  0.75245,  1.00,  1.00,  0.24999,  0.75245,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7961, 2021,  16.57269, -7.18311,  74.81184,  0.53543, -0.82677, -0.18898,  1.00,  0.75591, -0.65354, -0.02362,  1.00,  0.25003,  0.76195,  1.00,  1.00,  0.25003,  0.76195,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7962, 2024,  12.91391, -9.44593,  78.07731,  0.24409, -0.96063, -0.14173,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.75022,  1.00,  1.00,  0.23613,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7963, 2023,  16.74803, -7.692,  77.69772,  0.54331, -0.82677, -0.14173,  1.00,  0.72441, -0.69291, -0.03937,  1.00,  0.24999,  0.75245,  1.00,  1.00,  0.24999,  0.75245,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7964, 2026,  12.92526, -9.50487,  77.61033,  0.24409, -0.95276, -0.15748,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.7525,  1.00,  1.00,  0.23613,  0.7525,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7965, 2026,  12.92526, -9.50487,  77.61033,  0.24409, -0.95276, -0.15748,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.7525,  1.00,  1.00,  0.23613,  0.7525,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7966, 2023,  16.74803, -7.692,  77.69772,  0.54331, -0.82677, -0.14173,  1.00,  0.72441, -0.69291, -0.03937,  1.00,  0.24999,  0.75245,  1.00,  1.00,  0.24999,  0.75245,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7967, 2025,  12.71211, -8.94139,  74.70828,  0.23622, -0.94488, -0.2126,  1.00,  0.20472, -0.97638, -0.02362, -1.00,  0.23613,  0.7622,  1.00,  1.00,  0.23613,  0.7622,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 31, 0, 0, 0, 0, 0,  0.75294,  0.23922,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
7968, 2024,  12.91391, -9.44593,  78.07731,  0.24409, -0.96063, -0.14173,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.75022,  1.00,  1.00,  0.23613,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7969, 2026,  12.92526, -9.50487,  77.61033,  0.24409, -0.95276, -0.15748,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.7525,  1.00,  1.00,  0.23613,  0.7525,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7970, 2027,  9.35433, -9.47291,  77.95451, -0.27559, -0.94488, -0.14961,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22452,  0.75022,  1.00,  1.00,  0.22452,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7971, 2025,  12.71211, -8.94139,  74.70828,  0.23622, -0.94488, -0.2126,  1.00,  0.20472, -0.97638, -0.02362, -1.00,  0.23613,  0.7622,  1.00,  1.00,  0.23613,  0.7622,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 31, 0, 0, 0, 0, 0,  0.75294,  0.23922,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
7972, 2022,  12.50408, -8.28278,  71.84415,  0.23622, -0.94488, -0.22835,  1.00,  0.19685, -0.97638, -0.01575, -1.00,  0.23613,  0.77338,  1.00,  1.00,  0.23613,  0.77338,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.7451,  0.14118,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
7973, 2028,  9.17828, -8.99723,  74.6487, -0.25984, -0.94488, -0.1811,  1.00, -0.3937, -0.92126, -0.02362, -1.00,  0.22419,  0.76266,  1.00,  1.00,  0.22419,  0.76266,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7974, 2029,  9.10929, -8.32983,  71.84522, -0.25984, -0.94488, -0.2126,  1.00, -0.41732, -0.90551, -0.01575, -1.00,  0.2239,  0.77373,  1.00,  1.00,  0.2239,  0.77373,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74118,  0.14118,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7975, 2028,  9.17828, -8.99723,  74.6487, -0.25984, -0.94488, -0.1811,  1.00, -0.3937, -0.92126, -0.02362, -1.00,  0.22419,  0.76266,  1.00,  1.00,  0.22419,  0.76266,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7976, 2022,  12.50408, -8.28278,  71.84415,  0.23622, -0.94488, -0.22835,  1.00,  0.19685, -0.97638, -0.01575, -1.00,  0.23613,  0.77338,  1.00,  1.00,  0.23613,  0.77338,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.7451,  0.14118,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
7977, 2025,  12.71211, -8.94139,  74.70828,  0.23622, -0.94488, -0.2126,  1.00,  0.20472, -0.97638, -0.02362, -1.00,  0.23613,  0.7622,  1.00,  1.00,  0.23613,  0.7622,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 31, 0, 0, 0, 0, 0,  0.75294,  0.23922,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
7978, 2030,  9.33053, -9.52,  77.48414, -0.25984, -0.96063, -0.12598,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22446,  0.75259,  1.00,  1.00,  0.22446,  0.75259,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7979, 2026,  12.92526, -9.50487,  77.61033,  0.24409, -0.95276, -0.15748,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.7525,  1.00,  1.00,  0.23613,  0.7525,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7980, 2027,  9.35433, -9.47291,  77.95451, -0.27559, -0.94488, -0.14961,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22452,  0.75022,  1.00,  1.00,  0.22452,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7981, 2026,  12.92526, -9.50487,  77.61033,  0.24409, -0.95276, -0.15748,  1.00,  0.2126, -0.97638, -0.03937, -1.00,  0.23613,  0.7525,  1.00,  1.00,  0.23613,  0.7525,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7982, 2030,  9.33053, -9.52,  77.48414, -0.25984, -0.96063, -0.12598,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22446,  0.75259,  1.00,  1.00,  0.22446,  0.75259,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7983, 2028,  9.17828, -8.99723,  74.6487, -0.25984, -0.94488, -0.1811,  1.00, -0.3937, -0.92126, -0.02362, -1.00,  0.22419,  0.76266,  1.00,  1.00,  0.22419,  0.76266,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7984, 2030,  9.33053, -9.52,  77.48414, -0.25984, -0.96063, -0.12598,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22446,  0.75259,  1.00,  1.00,  0.22446,  0.75259,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7985, 2025,  12.71211, -8.94139,  74.70828,  0.23622, -0.94488, -0.2126,  1.00,  0.20472, -0.97638, -0.02362, -1.00,  0.23613,  0.7622,  1.00,  1.00,  0.23613,  0.7622,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 31, 0, 0, 0, 0, 0,  0.75294,  0.23922,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
7986, 2027,  9.35433, -9.47291,  77.95451, -0.27559, -0.94488, -0.14961,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22452,  0.75022,  1.00,  1.00,  0.22452,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7987, 2030,  9.33053, -9.52,  77.48414, -0.25984, -0.96063, -0.12598,  1.00, -0.37795, -0.92913, -0.0315, -1.00,  0.22446,  0.75259,  1.00,  1.00,  0.22446,  0.75259,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7988, 2031,  5.31423, -7.20329,  77.7518, -0.64567, -0.75591, -0.11024,  1.00, -0.8189, -0.5748, -0.02362, -1.00,  0.21309,  0.75022,  1.00,  1.00,  0.21309,  0.75022,  0.49804,  0.49804,  1.00,  0.69412, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7989, 2029,  9.10929, -8.32983,  71.84522, -0.25984, -0.94488, -0.2126,  1.00, -0.41732, -0.90551, -0.01575, -1.00,  0.2239,  0.77373,  1.00,  1.00,  0.2239,  0.77373,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74118,  0.14118,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7990, 2032,  5.19659, -6.9356,  74.56671, -0.58268, -0.80315, -0.11811,  1.00, -0.83465, -0.55118, -0.02362, -1.00,  0.21239,  0.7629,  1.00,  1.00,  0.21239,  0.7629,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7991, 2028,  9.17828, -8.99723,  74.6487, -0.25984, -0.94488, -0.1811,  1.00, -0.3937, -0.92126, -0.02362, -1.00,  0.22419,  0.76266,  1.00,  1.00,  0.22419,  0.76266,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7992, 2033,  5.37477, -6.46741,  71.80289, -0.56693, -0.80315, -0.17323,  1.00, -0.84252, -0.53543, -0.02362, -1.00,  0.21194,  0.77381,  1.00,  1.00,  0.21194,  0.77381,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74902,  0.13333,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7993, 2032,  5.19659, -6.9356,  74.56671, -0.58268, -0.80315, -0.11811,  1.00, -0.83465, -0.55118, -0.02362, -1.00,  0.21239,  0.7629,  1.00,  1.00,  0.21239,  0.7629,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7994, 2029,  9.10929, -8.32983,  71.84522, -0.25984, -0.94488, -0.2126,  1.00, -0.41732, -0.90551, -0.01575, -1.00,  0.2239,  0.77373,  1.00,  1.00,  0.2239,  0.77373,  1.00,  0.49804,  1.00,  0.89412, 25, 31, 24, 0, 0, 0, 0, 0,  0.74118,  0.14118,  0.11765,  0.00,  0.00,  0.00,  0.00,  0.00
7995, 2028,  9.17828, -8.99723,  74.6487, -0.25984, -0.94488, -0.1811,  1.00, -0.3937, -0.92126, -0.02362, -1.00,  0.22419,  0.76266,  1.00,  1.00,  0.22419,  0.76266,  1.00,  0.49804,  1.00,  0.79608, 25, 24, 0, 0, 0, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
7996, 2034,  5.21856, -7.24495,  77.28526, -0.6063, -0.79528, -0.04724,  1.00, -0.8189, -0.56693, -0.02362, -1.00,  0.21295,  0.75264,  1.00,  1.00,  0.21295,  0.75264,  1.00,  0.49804,  1.00,  0.7098, 24, 25, 0, 0, 0, 0, 0, 0,  0.55294,  0.44706,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
