VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
2518, 21346, -8.32796,  6.47993,  37.41733, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2519, 21343, -8.32804,  4.46999,  37.45139, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.37989,  0.48771,  0.37989,  0.48771,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2520, 21347, -8.32804,  8.23881,  39.36862, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.40783,  0.47342,  0.40783,  0.47342,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
2521, 21346, -8.32796,  6.47993,  37.41733, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2522, 21349, -8.32804,  9.59693,  38.12773, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.41788,  0.48262,  0.41788,  0.48262,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
2523, 21348, -8.32798,  4.48124,  35.95179, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.37993,  0.49878,  0.37993,  0.49878,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2524, 21350, -8.3281,  7.32563,  36.53537, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2525, 21346, -8.32796,  6.47993,  37.41733, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2526, 21349, -8.32804,  9.59693,  38.12773, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.41788,  0.48262,  0.41788,  0.48262,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
2527, 21346, -8.32796,  6.47993,  37.41733, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2528, 21350, -8.3281,  7.32563,  36.53537, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2529, 21351, -8.32996,  5.46191,  33.9853, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.3872,  0.51335,  0.3872,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2530, 21350, -8.3281,  7.32563,  36.53537, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2531, 21348, -8.32798,  4.48124,  35.95179, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.37993,  0.49878,  0.37993,  0.49878,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2532, 21349, -8.32804,  9.59693,  38.12773, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.41788,  0.48262,  0.41788,  0.48262,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
2533, 21350, -8.3281,  7.32563,  36.53537, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2534, 21352, -8.32804,  11.68901,  35.68242, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.43339,  0.50075,  0.43339,  0.50075,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2535, 21351, -8.32996,  5.46191,  33.9853, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.3872,  0.51335,  0.3872,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2536, 21353, -8.32804,  12.18071,  33.98527, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.43704,  0.51335,  0.43704,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2537, 21350, -8.3281,  7.32563,  36.53537, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2538, 21352, -8.32804,  11.68901,  35.68242, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.43339,  0.50075,  0.43339,  0.50075,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2539, 21350, -8.3281,  7.32563,  36.53537, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2540, 21353, -8.32804,  12.18071,  33.98527, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.43704,  0.51335,  0.43704,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2541, 21354,  8.32517,  2.11415,  38.32804,  0.9685,  0.17323, -0.16535,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3625,  0.4813,  0.3625,  0.4813,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.95294,  0.04706,  0.00,  0.00
2542, 21355,  8.33078,  3.78537,  40.10665,  0.97638,  0.15748, -0.15748,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37489,  0.4681,  0.37489,  0.4681,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2543, 21356,  8.32804,  3.67599,  38.26873,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.37404,  0.4817,  0.37404,  0.4817,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2544, 21357,  8.32542,  5.62864,  41.88638,  0.9685,  0.16535, -0.17323,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3886,  0.45488,  0.3886,  0.45488,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2545, 21358,  8.32804,  5.61628,  40.1853,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38845,  0.46744,  0.38845,  0.46744,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2546, 21355,  8.33078,  3.78537,  40.10665,  0.97638,  0.15748, -0.15748,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37489,  0.4681,  0.37489,  0.4681,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2547, 21359,  8.32804,  4.64614,  39.22702,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38125,  0.47457,  0.38125,  0.47457,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2548, 21356,  8.32804,  3.67599,  38.26873,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.37404,  0.4817,  0.37404,  0.4817,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2549, 21355,  8.33078,  3.78537,  40.10665,  0.97638,  0.15748, -0.15748,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37489,  0.4681,  0.37489,  0.4681,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2550, 21359,  8.32804,  4.64614,  39.22702,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38125,  0.47457,  0.38125,  0.47457,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2551, 21355,  8.33078,  3.78537,  40.10665,  0.97638,  0.15748, -0.15748,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37489,  0.4681,  0.37489,  0.4681,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2552, 21358,  8.32804,  5.61628,  40.1853,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38845,  0.46744,  0.38845,  0.46744,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2553, 21356,  8.32804,  3.67599,  38.26873,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.37404,  0.4817,  0.37404,  0.4817,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
2554, 21359,  8.32804,  4.64614,  39.22702,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38125,  0.47457,  0.38125,  0.47457,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2555, 21360,  8.32804,  4.46999,  37.45139,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37989,  0.48771,  0.37989,  0.48771,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2556, 21358,  8.32804,  5.61628,  40.1853,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38845,  0.46744,  0.38845,  0.46744,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2557, 21361,  8.32804,  6.41226,  39.36862,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39432,  0.47346,  0.39432,  0.47346,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2558, 21359,  8.32804,  4.64614,  39.22702,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38125,  0.47457,  0.38125,  0.47457,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2559, 21362,  8.32804,  5.44113,  38.41,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3871,  0.48058,  0.3871,  0.48058,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2560, 21360,  8.32804,  4.46999,  37.45139,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37989,  0.48771,  0.37989,  0.48771,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2561, 21359,  8.32804,  4.64614,  39.22702,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38125,  0.47457,  0.38125,  0.47457,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2562, 21362,  8.32804,  5.44113,  38.41,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3871,  0.48058,  0.3871,  0.48058,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2563, 21359,  8.32804,  4.64614,  39.22702,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.38125,  0.47457,  0.38125,  0.47457,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2564, 21361,  8.32804,  6.41226,  39.36862,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39432,  0.47346,  0.39432,  0.47346,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2565, 21362,  8.32804,  5.44113,  38.41,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3871,  0.48058,  0.3871,  0.48058,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2566, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2567, 21360,  8.32804,  4.46999,  37.45139,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37989,  0.48771,  0.37989,  0.48771,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2568, 21362,  8.32804,  5.44113,  38.41,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3871,  0.48058,  0.3871,  0.48058,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2569, 21361,  8.32804,  6.41226,  39.36862,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39432,  0.47346,  0.39432,  0.47346,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2570, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2571, 21364,  8.32804,  8.23881,  39.36862,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.40783,  0.47342,  0.40783,  0.47342,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
2572, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2573, 21361,  8.32804,  6.41226,  39.36862,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39432,  0.47346,  0.39432,  0.47346,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2574, 21365,  8.32798,  4.48124,  35.95179,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.37993,  0.49878,  0.37993,  0.49878,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2575, 21360,  8.32804,  4.46999,  37.45139,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.37989,  0.48771,  0.37989,  0.48771,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2576, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2577, 21364,  8.32804,  8.23881,  39.36862,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.40783,  0.47342,  0.40783,  0.47342,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
2578, 21366,  8.32804,  9.59693,  38.12773,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.41788,  0.48262,  0.41788,  0.48262,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
2579, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2580, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2581, 21367,  8.3281,  7.32563,  36.53537,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2582, 21365,  8.32798,  4.48124,  35.95179,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.37993,  0.49878,  0.37993,  0.49878,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2583, 21367,  8.3281,  7.32563,  36.53537,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2584, 21363,  8.32796,  6.47993,  37.41733,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.39477,  0.4879,  0.39477,  0.4879,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97255,  0.02745,  0.00,  0.00
2585, 21366,  8.32804,  9.59693,  38.12773,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.41788,  0.48262,  0.41788,  0.48262,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
2586, 21368,  8.32996,  5.46191,  33.9853,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3872,  0.51335,  0.3872,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2587, 21365,  8.32798,  4.48124,  35.95179,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.37993,  0.49878,  0.37993,  0.49878,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96471,  0.03529,  0.00,  0.00
2588, 21367,  8.3281,  7.32563,  36.53537,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2589, 21369,  8.32804,  11.68901,  35.68242,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.43339,  0.50075,  0.43339,  0.50075,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2590, 21367,  8.3281,  7.32563,  36.53537,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2591, 21366,  8.32804,  9.59693,  38.12773,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.41788,  0.48262,  0.41788,  0.48262,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
2592, 21367,  8.3281,  7.32563,  36.53537,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2593, 21370,  8.32804,  12.18071,  33.98527,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.43704,  0.51335,  0.43704,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2594, 21368,  8.32996,  5.46191,  33.9853,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.3872,  0.51335,  0.3872,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.96863,  0.03137,  0.00,  0.00
2595, 21370,  8.32804,  12.18071,  33.98527,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.43704,  0.51335,  0.43704,  0.51335,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2596, 21367,  8.3281,  7.32563,  36.53537,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.40103,  0.49443,  0.40103,  0.49443,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.97647,  0.02353,  0.00,  0.00
2597, 21369,  8.32804,  11.68901,  35.68242,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.43339,  0.50075,  0.43339,  0.50075,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2598, 21371, -7.99247, -7.26138,  47.61863,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.00787, -1.00,  0.28111,  0.24827,  0.28111,  0.24827,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.91373,  0.08627,  0.00,  0.00
2599, 21372, -7.99338, -12.83941,  47.61862,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.2588,  0.22596,  0.2588,  0.22596,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2600, 21373, -7.97924, -3.0227,  52.04866,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.28034,  0.28294,  0.28034,  0.28294,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.93333,  0.06667,  0.00,  0.00
2601, 21374, -8.02708, -12.96462,  41.89389,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.28119,  0.20256,  0.28119,  0.20256,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2602, 21372, -7.99338, -12.83941,  47.61862,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.2588,  0.22596,  0.2588,  0.22596,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2603, 21371, -7.99247, -7.26138,  47.61863,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.00787, -1.00,  0.28111,  0.24827,  0.28111,  0.24827,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.91373,  0.08627,  0.00,  0.00
2604, 21373, -7.97924, -3.0227,  52.04866,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00, -1.00,  0.28034,  0.28294,  0.28034,  0.28294,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.93333,  0.06667,  0.00,  0.00
2605, 21372, -7.99338, -12.83941,  47.61862,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.2588,  0.22596,  0.2588,  0.22596,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2606, 21375, -7.98271, -14.08022,  52.04865,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.23612,  0.23871,  0.23612,  0.23871,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.87843,  0.12157,  0.00,  0.00
2607, 21376, -8.02935, -13.64348,  41.89478,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787, -1.00,  0.27848,  0.19985,  0.27848,  0.19985,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.87843,  0.12157,  0.00,  0.00
2608, 21372, -7.99338, -12.83941,  47.61862,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.2588,  0.22596,  0.2588,  0.22596,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2609, 21374, -8.02708, -12.96462,  41.89389,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.28119,  0.20256,  0.28119,  0.20256,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2610, 21372, -7.99338, -12.83941,  47.61862,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.00, -0.00787,  1.00,  0.2588,  0.22596,  0.2588,  0.22596,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.88627,  0.11373,  0.00,  0.00
2611, 21377, -8.0142, -18.64163,  47.61864,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.00787, -1.00,  0.23559,  0.20275,  0.23559,  0.20275,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
